time,lat,lon,ice_concentration,product_quality,concentration_range
2023-01-22 14:00:00,60.60927963256836,18.307689666748047,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.325700759887695,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.343700408935547,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.3617000579834,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.379709243774414,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.3977108001709,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.41571044921875,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.433719635009766,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.451719284057617,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.4697208404541,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.487720489501953,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.50572967529297,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.52372932434082,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.541730880737305,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.55974006652832,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.577739715576172,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.59575080871582,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.613750457763672,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.631750106811523,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.649749755859375,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.667760848999023,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.685760498046875,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.703760147094727,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.721769332885742,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.739770889282227,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.757770538330078,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.775779724121094,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.793779373168945,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.81178092956543,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.829790115356445,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.847789764404297,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.86578941345215,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.883800506591797,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.90180015563965,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.9197998046875,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.93781089782715,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.955810546875,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.97381019592285,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,18.991819381713867,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,19.00982093811035,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,19.027820587158203,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,19.04582977294922,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,19.06382942199707,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,19.081829071044922,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,19.09984016418457,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,19.117839813232422,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,19.135839462280273,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,19.153850555419922,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,19.171850204467773,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,19.189849853515625,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,19.207860946655273,0.0,100.0,0.0
2023-01-22 14:00:00,60.60927963256836,19.225860595703125,0.0,100.0,0.0
